관측소명:대한해협
위도:34.919
경도:129.12125
관측시간	표층유속(cm/s)	표층유향(16points)	표층유향(deg)	수온(℃)	유의파고(MOSE.HF)(m)	유의파주기(MOSE.HF)(sec)	최대파고(MOSE.HF)(m)	최대파주기(MOSE.HF)(sec)	파향(16points)	파향(deg)	풍속(m/s)	풍향(16points)	풍향(deg)	기온(℃)	기압(hPa)	
2024/07/21 13:00:00	55.9	동북동	69	22.41	0.71	4.7	1.08	5.5	남남서	203.00	6.8	남남서	202	23.6	1010.9	
2024/07/21 13:30:00	55.1	동북동	59	22.32	0.69	5.0	1.07	4.5	남남서	205.00	7.3	남남서	201	23.7	1010.8	
2024/07/21 14:00:00	40.0	북동	50	22.38	0.68	4.5	1.15	5.5	남남서	211.00	7.8	남남서	205	23.9	1010.8	
2024/07/21 14:30:00	29.8	북동	34	22.38	0.73	4.4	1.19	5.0	남남서	205.00	8.1	남남서	203	23.9	1010.6	
2024/07/21 15:00:00	28.8	북동	45	22.71	0.77	4.2	1.49	5.5	남남서	201.00	7.7	남남서	205	24.1	1010.4	
2024/07/21 15:30:00	28.3	북북동	24	22.78	0.75	4.5	1.12	5.0	남서	217.00	7.3	남남서	209	24.2	1010.4	
2024/07/21 16:00:00	22.8	북	359	22.77	0.69	4.6	1.14	5.5	남남서	210.00	6.8	남남서	203	24.3	1010.3	
2024/07/21 16:30:00	23.3	북	351	22.75	0.65	4.7	1.11	4.5	남남서	207.00	6.9	남남서	201	24.4	1010.1	
2024/07/21 17:00:00	16.2	북북동	17	22.71	0.56	4.5	0.95	5.0	남서	216.00	6.6	남남서	209	24.4	1009.9	
2024/07/21 17:30:00	11.1	북북동	31	22.75	0.49	4.3	0.83	3.5	남남서	203.00	5.8	남서	216	24.6	1009.9	
2024/07/21 18:00:00	15.3	북북동	31	22.86	0.47	4.8	0.89	5.5	남서	222.00	4.9	남서	221	24.6	1009.9	
2024/07/21 18:30:00	16.1	동북동	69	22.80	0.53	4.6	0.90	7.0	남서	215.00	5.6	남남서	206	24.5	1010.0	
2024/07/21 19:00:00	19.9	동북동	71	22.67	0.50	5.1	0.73	3.0	남서	221.00	6.6	남남서	205	24.4	1010.3	
2024/07/21 19:30:00	27.6	북동	55	22.63	0.51	4.7	1.02	4.0	남남서	209.00	6.2	남남서	206	24.4	1010.4	
2024/07/21 20:00:00	40.1	동북동	66	22.62	0.46	4.3	0.87	4.0	남남서	209.00	6.2	남남서	209	24.3	1010.5	
2024/07/21 20:30:00	52.7	동북동	72	22.61	0.52	4.8	0.73	6.0	남남서	210.00	5.1	남남서	199	24.2	1010.6	
2024/07/21 21:00:00	65.2	동북동	70	22.61	0.53	4.6	0.89	4.0	남남서	199.00	3.8	남남서	206	24.2	1010.9	
2024/07/21 21:30:00	69.5	동북동	76	22.70	0.52	4.6	0.82	5.0	남남서	208.00	4.1	남남서	209	24.3	1011.3	
2024/07/21 22:00:00	84.5	동북동	76	22.67	0.52	4.7	0.86	4.0	남남서	208.00	5.4	남남서	198	24.3	1011.3	
2024/07/21 22:30:00	90.6	동북동	76	22.99	0.57	4.8	0.87	5.0	남	191.00	5.4	남남서	204	24.3	1011.4	
2024/07/21 23:00:00	102.1	동북동	75	22.98	0.55	4.6	1.02	5.0	남남서	196.00	5.1	남남서	203	24.1	1011.5	
2024/07/21 23:30:00	102.0	동북동	70	22.83	0.59	4.8	0.87	5.0	남남서	207.00	7.0	남남서	203	24.2	1011.3	
2024/07/22 00:00:00	112.3	동북동	70	22.68	0.54	4.4	1.11	4.0	남남서	209.00	7.3	남남서	201	24.1	1011.3	
2024/07/22 00:30:00	109.1	동북동	69	22.46	0.55	4.5	1.00	4.0	남남서	193.00	6.9	남남서	207	24.0	1011.3	
2024/07/22 01:00:00	109.7	동북동	65	22.45	0.54	4.3	1.06	4.0	남	187.00	6.3	남서	216	23.9	1011.5	
2024/07/22 01:30:00	97.5	동북동	65	22.59	0.55	4.8	0.79	5.5	남남서	198.00	6.5	남서	221	24.0	1011.7	
2024/07/22 02:00:00	95.9	동북동	57	22.71	0.49	4.6	0.83	4.5	남서	227.00	7.1	남서	219	24.4	1011.7	
2024/07/22 02:30:00	92.6	동북동	64	22.53	0.53	4.3	0.90	5.0	남남서	199.00	6.2	남서	221	24.1	1011.8	
2024/07/22 03:00:00	83.8	북동	54	22.46	0.55	4.7	1.02	4.0	남서	219.00	5.4	남서	216	23.9	1011.8	
2024/07/22 03:30:00	72.4	동북동	60	22.66	0.52	4.8	0.86	4.5	남남서	201.00	5.3	남남서	213	23.9	1011.7	
2024/07/22 04:00:00	69.4	동북동	62	22.82	0.48	4.9	0.86	5.5	남남서	199.00	5.7	남남서	213	24.1	1011.6	
2024/07/22 04:30:00	58.1	동북동	71	22.80	0.51	4.8	0.81	4.5	남남서	198.00	5.3	남남서	210	24.2	1011.4	
2024/07/22 05:00:00	44.8	동북동	65	22.76	0.49	4.8	0.79	5.0	남남서	197.00	5.5	남남서	208	24.1	1011.3	
2024/07/22 05:30:00	43.5	동북동	63	22.71	0.47	4.9	0.74	5.5	남남서	205.00	5.4	남남서	205	24.0	1011.2	
2024/07/22 06:00:00	26.9	북동	54	22.70	0.45	5.0	0.74	4.5	남서	217.00	5.4	남남서	207	24.1	1011.0	
2024/07/22 06:30:00	31.1	북동	44	22.89	0.42	5.1	0.67	5.0	남서	215.00	4.0	남남서	211	23.8	1011.0	
2024/07/22 07:00:00	29.3	동북동	59	22.86	0.47	5.1	0.81	5.5	남남서	201.00	3.5	남남서	213	23.7	1011.1	
2024/07/22 07:30:00	30.2	동북동	69	22.78	0.45	5.0	0.77	4.5	남남서	212.00	3.7	남남서	213	23.9	1011.3	
2024/07/22 08:00:00	36.9	동북동	60	22.83	0.49	5.0	0.89	4.5	남서	214.00	3.4	남남서	213	23.7	1011.4	
2024/07/22 08:30:00	27.0	동북동	67	22.79	0.51	5.1	0.78	4.5	남남서	199.00	3.5	남남서	211	23.7	1011.3	
2024/07/22 09:00:00	45.8	북동	56	22.73	0.51	5.1	0.85	6.5	남남서	208.00	3.4	남남서	203	23.7	1011.1	
2024/07/22 09:30:00	53.8	동북동	63	22.83	0.50	4.8	0.83	5.0	남남서	210.00	3.1	남남서	211	23.6	1011.1	
2024/07/22 10:00:00	64.1	북동	53	22.79	0.43	4.7	0.65	4.5	남남서	194.00	4.6	남	188	23.9	1010.7	
2024/07/22 10:30:00	71.1	북동	47	23.02	0.45	4.8	0.71	3.5	남서	220.00	5.1	남남서	197	24.3	1010.6	
2024/07/22 11:00:00	83.5	북북동	33	23.58	0.48	4.9	0.64	6.0	동남동	122.00	5.6	남남서	210	24.7	1010.9	
2024/07/22 11:30:00	89.2	북동	36	23.68	0.43	4.7	0.65	4.5	남서	226.00	7.3	남남서	203	24.8	1010.6	
2024/07/22 12:00:00	106.1	북동	40	23.23	0.40	4.5	0.71	3.5	서남서	242.00	6.2	남남서	209	24.8	1010.5	
2024/07/22 12:30:00	125.7	북동	44	24.36	0.44	4.5	0.71	5.0	서남서	239.00	5.1	남서	215	24.8	1010.4	
2024/07/22 13:00:00	123.9	북동	51	24.62	0.53	4.7	0.82	3.5	남서	215.00	5.0	남서	219	25.0	1010.2	
2024/07/22 13:30:00	118.5	북동	50	24.79	0.45	4.2	0.67	3.5	남서	229.00	5.8	남남서	203	25.6	1009.8	
2024/07/22 14:00:00	116.1	북동	53	25.07	0.54	3.9	1.01	5.0	남서	219.00	7.0	남남서	198	26.3	1009.6	
2024/07/22 14:30:00	112.4	동북동	69	25.09	0.53	3.7	0.76	5.0	남서	224.00	7.2	남남서	196	26.4	1009.5	
2024/07/22 15:00:00	107.2	동북동	59	24.79	0.57	3.5	0.99	3.0	남서	234.00	7.2	남남서	195	26.5	1009.5	
2024/07/22 15:30:00	94.1	동북동	62	25.04	0.54	3.6	1.10	3.5	북북동	18.00	7.7	남남서	193	26.7	1009.3	
2024/07/22 16:00:00	80.1	북동	48	25.86	0.55	3.7	0.98	3.0	남남서	198.00	7.8	남남서	192	27.0	1009.0	
2024/07/22 16:30:00	76.2	북동	56	25.93	0.55	3.5	0.81	3.0	북북동	30.00	7.5	남남서	192	27.1	1009.0	
2024/07/22 17:00:00	60.2	북동	51	26.00	0.55	3.3	0.82	3.5	북동	34.00	7.3	남	190	27.1	1008.6	
2024/07/22 17:30:00	47.4	북동	49	25.98	0.55	3.2	0.84	4.0	북북동	29.00	7.5	남	190	27.1	1008.4	
2024/07/22 18:00:00	47.3	동북동	63	25.95	0.50	3.3	0.85	4.0	북북동	23.00	7.5	남남서	193	27.1	1008.3	
2024/07/22 18:30:00	49.1	동	81	25.95	0.56	3.2	0.86	3.0	북동	37.00	7.5	남남서	199	27.1	1008.5	
2024/07/22 19:00:00	58.9	동	80	26.02	0.53	3.4	0.81	3.0	북동	34.00	7.5	남남서	201	26.9	1008.6	
2024/07/22 19:30:00	56.6	동	86	26.05	0.52	3.6	0.91	3.5	남서	228.00	7.5	남남서	200	26.8	1008.2	
2024/07/22 20:00:00	50.2	동	88	25.66	0.67	3.3	1.06	3.5	남남동	161.00	7.7	남남서	204	26.7	1008.1	
2024/07/22 20:30:00	51.9	동	80	25.31	0.68	3.3	1.15	2.5	북동	48.00	7.8	남남서	202	26.6	1008.0	
2024/07/22 21:00:00	70.5	동북동	73	24.81	0.70	3.3	1.14	3.0	남	171.00	8.0	남남서	202	26.5	1008.1	
2024/07/22 21:30:00	82.8	동북동	77	25.23	0.67	3.4	1.14	3.0	북북동	26.00	7.9	남남서	205	26.4	1008.3	
2024/07/22 22:00:00	97.4	동북동	78	25.28	0.59	3.6	0.83	3.0	남남서	204.00	7.3	남남서	207	26.3	1008.6	
2024/07/22 22:30:00	100.9	동	84	25.35	0.66	3.5	0.92	4.0	남남서	209.00	7.9	남남서	205	26.2	1008.2	
2024/07/22 23:00:00	109.7	동	93	25.34	0.51	3.7	0.73	3.5	북동	47.00	7.4	남남서	212	26.1	1008.6	
2024/07/22 23:30:00	117.6	동	88	25.08	0.54	3.8	1.01	3.5	남남동	156.00	6.9	남남서	209	25.9	1008.5	
2024/07/23 00:00:00	115.6	동	84	24.62	0.62	3.9	0.94	3.5	남남서	200.00	8.2	남남서	196	25.9	1007.8	
2024/07/23 00:30:00	118.0	동	93	24.19	0.59	4.0	0.92	5.0	남남서	200.00	7.4	남남서	200	25.8	1007.9	
2024/07/23 01:00:00	107.4	동	84	23.82	0.66	3.8	1.08	3.5	남남동	164.00	6.1	남서	214	25.4	1008.5	
2024/07/23 01:30:00	106.9	동	87	23.51	0.66	4.2	1.00	3.0	동	88.00	5.1	남서	222	24.8	1008.6	
2024/07/23 02:00:00	93.7	동	82	23.34	0.67	3.7	1.11	3.0	남	170.00	4.3	남서	222	24.1	1008.5	
2024/07/23 02:30:00	83.1	동북동	76	23.30	0.69	3.8	1.06	3.5	남	179.00	5.4	남서	223	24.3	1008.8	
2024/07/23 03:00:00	64.4	동북동	69	23.25	0.65	4.0	1.10	4.0	남	189.00	5.9	남서	216	24.6	1008.9	
2024/07/23 03:30:00	61.8	동북동	65	23.33	0.63	3.9	1.11	4.0	남남서	196.00	4.9	남서	215	24.4	1008.9	
2024/07/23 04:00:00	53.5	북동	43	23.17	0.66	4.1	1.14	4.0	남남서	193.00	5.0	남남서	206	24.4	1008.9	
2024/07/23 04:30:00	48.1	북동	47	23.24	0.68	4.1	1.24	4.0	남남서	211.00	5.1	남남서	211	24.3	1008.8	
2024/07/23 05:00:00	45.3	북동	45	23.23	0.67	4.0	1.04	4.5	남남서	199.00	5.4	남서	224	24.2	1008.8	
2024/07/23 05:30:00	50.8	북동	34	23.61	0.65	4.2	1.10	4.5	남서	215.00	6.3	남남서	207	24.4	1008.5	
2024/07/23 06:00:00	45.4	북동	37	23.88	0.62	4.1	0.96	3.5	남남서	201.00	5.7	남남서	209	24.8	1008.7	
2024/07/23 06:30:00	45.0	북북동	24	24.08	0.67	4.4	1.07	5.5	남남서	204.00	5.0	남남서	209	24.8	1008.5	
2024/07/23 07:00:00	45.6	북북동	24	24.32	0.59	4.2	0.98	5.0	남남서	196.00	4.8	남남서	211	24.7	1008.3	
2024/07/23 07:30:00	46.3	북동	39	24.53	0.58	4.5	0.96	5.0	남남서	212.00	5.3	남남서	207	24.9	1008.1	
2024/07/23 08:00:00	47.6	북동	37	24.79	0.59	4.5	1.01	5.0	남남서	198.00	4.8	남남서	209	24.9	1008.2	
2024/07/23 08:30:00	49.1	동북동	57	24.95	0.59	4.5	1.19	4.0	남남서	194.00	5.7	남남서	204	25.2	1008.1	
2024/07/23 09:00:00	65.7	북동	50	24.96	0.64	4.4	1.04	5.0	남남서	210.00	6.1	남남서	203	25.3	1008.3	
2024/07/23 09:30:00	77.7	북동	53	24.97	0.66	4.3	1.13	5.0	남남서	193.00	7.5	남남서	212	25.7	1008.1	
2024/07/23 10:00:00	87.6	동북동	58	25.07	0.63	4.4	0.89	6.5	남남서	198.00	6.7	남남서	212	25.7	1008.3	
2024/07/23 10:30:00	100.1	북동	55	25.13	0.59	4.3	1.00	5.5	남서	228.00	5.8	남서	214	25.5	1008.4	
2024/07/23 11:00:00	112.3	북동	55	24.99	0.58	4.6	0.88	4.5	남남서	196.00	6.1	남남서	213	25.4	1008.3	
2024/07/23 11:30:00	117.5	동북동	62	25.01	0.63	4.4	0.95	4.0	남	189.00	6.2	남서	218	25.4	1008.3	
2024/07/23 12:00:00	117.1	북동	56	25.38	0.65	4.4	1.10	4.5	남남서	204.00	3.8	남서	228	25.3	1008.1	
2024/07/23 12:30:00	123.2	동북동	65	25.45	0.69	4.3	1.20	4.0	남남서	199.00	6.3	남남서	199	25.7	1007.7	
2024/07/23 13:00:00	133.6	동북동	68	25.26	0.65	4.6	1.14	5.0	남남서	205.00	6.5	남남서	197	25.8	1007.6	
2024/07/23 13:30:00	142.7	동북동	70	25.34	0.70	4.7	1.09	5.5	남남서	211.00	5.8	남남서	200	26.0	1007.5	
2024/07/23 14:00:00	121.9	동북동	59	25.11	0.65	4.8	1.20	5.0	남	189.00	5.3	남남서	195	26.0	1007.4	
2024/07/23 14:30:00	117.9	동북동	73	25.16	0.68	4.6	1.15	4.0	남	188.00	5.4	남남서	196	26.0	1007.4	
2024/07/23 15:00:00	97.6	동북동	72	25.01	0.65	4.7	0.92	5.0	남남서	207.00	5.4	남남서	201	26.0	1007.3	
2024/07/23 15:30:00	110.0	동	89	24.76	0.66	4.7	1.08	4.5	남남서	208.00	6.1	남남서	198	26.1	1007.0	
2024/07/23 16:00:00	122.7	동남동	104	24.47	0.65	4.7	0.96	5.0	남남서	200.00	5.9	남남서	200	25.8	1006.8	
2024/07/23 16:30:00	58.6	동	85	24.54	0.61	4.9	0.84	6.0	남남서	196.00	6.4	남남서	197	25.9	1006.6	
2024/07/23 17:00:00	39.0	동북동	65	24.57	0.58	4.6	0.93	5.5	남남서	200.00	6.2	남남서	201	25.9	1006.5	
2024/07/23 17:30:00	26.4	북동	50	24.41	0.57	4.9	0.85	4.5	남남서	204.00	5.4	남남서	202	25.9	1006.5	
2024/07/23 18:00:00	41.9	북동	56	24.87	0.48	5.0	0.81	6.0	남서	219.00	5.9	남남서	202	26.2	1006.4	
2024/07/23 18:30:00	30.0	동북동	69	24.69	0.46	4.8	0.94	5.5	남남서	197.00	4.9	남남서	205	25.9	1006.7	
2024/07/23 19:00:00	31.5	동	86	24.61	0.50	5.1	0.86	5.0	남남서	201.00	5.8	남남서	202	25.9	1006.9	
2024/07/23 19:30:00	25.7	동남동	122	24.63	0.49	5.1	0.79	5.5	남남서	202.00	4.8	남남서	210	25.7	1007.0	
2024/07/23 20:00:00	49.2	남동	127	24.61	0.49	4.7	0.74	5.5	남남서	212.00	4.7	남남서	210	25.6	1007.1	
2024/07/23 20:30:00	23.4	동남동	119	24.14	0.45	5.1	0.75	4.5	남서	214.00	3.6	남서	222	25.3	1007.1	
2024/07/23 21:00:00	21.0	동남동	104	23.95	0.50	4.9	0.86	5.5	남남서	207.00	4.4	남남서	206	25.5	1007.2	
2024/07/23 21:30:00	27.0	동북동	73	23.77	0.49	4.9	0.92	4.5	남남서	206.00	6.1	남남서	196	25.8	1007.2	
2024/07/23 22:00:00	41.0	동	89	23.76	0.54	4.8	0.91	4.0	남남서	212.00	6.1	남남서	192	25.7	1007.3	
2024/07/23 22:30:00	46.8	동	86	23.57	0.50	4.5	0.88	4.0	남남서	197.00	4.9	남남서	196	25.4	1007.5	
2024/07/23 23:00:00	57.2	동	94	23.40	0.50	4.4	0.84	4.0	남남서	210.00	4.2	남남서	203	25.2	1007.6	
2024/07/23 23:30:00	68.6	동	94	23.31	0.55	4.7	0.78	5.5	남남서	205.00	3.4	남남서	201	25.0	1007.8	
2024/07/24 00:00:00	68.0	동	84	23.09	0.57	4.5	0.92	4.5	남서	215.00	3.0	남남서	210	25.0	1008.0	
2024/07/24 00:30:00	74.2	동	86	22.86	0.53	4.4	0.92	5.0	남서	216.00	2.7	남서	227	25.0	1007.7	
2024/07/24 01:00:00	78.2	동	80	22.79	0.59	4.4	0.98	5.0	남남서	213.00	1.8	남남서	206	24.8	1007.6	
2024/07/24 01:30:00	77.8	동	81	22.73	0.61	4.2	0.97	4.0	남남서	193.00	3.2	남남서	201	24.8	1007.6	
2024/07/24 02:00:00	78.9	동북동	77	22.41	0.61	4.4	0.97	3.5	남남서	210.00	10.5	북서	324	22.6	1007.9	
2024/07/24 02:30:00	65.7	동	86	21.96	0.79	3.8	1.42	3.5	동	89.00	8.5	북북서	344	22.0	1008.1	
2024/07/24 03:00:00	50.9	동	79	21.41	0.61	4.0	0.90	4.0	남서	223.00	6.7	북북동	21	21.9	1007.8	
2024/07/24 03:30:00	14.0	북	358	21.31	0.59	4.5	1.02	3.5	남남서	206.00	6.3	북북동	32	21.9	1007.4	
2024/07/24 04:00:00	36.6	북동	55	21.35	0.59	4.5	0.90	4.0	남남서	206.00	6.9	북서	314	22.7	1007.7	
2024/07/24 04:30:00	36.4	북북동	13	21.73	0.63	4.3	1.05	5.5	남남서	207.00	1.5	북	356	23.3	1007.6	
2024/07/24 05:00:00	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2024/07/24 05:30:00	35.1	북	1	22.50	0.59	4.5	1.01	4.5	남남서	212.00	4.8	남	184	23.2	1007.4	
2024/07/24 06:00:00	34.1	북북동	12	22.55	0.59	4.7	0.96	4.5	남남서	211.00	5.3	남	182	23.3	1007.3	
2024/07/24 06:30:00	33.5	북	6	22.83	0.56	4.9	0.98	4.5	남서	218.00	4.0	남	171	23.7	1007.1	
2024/07/24 07:00:00	50.8	북	358	23.62	0.59	4.8	0.89	4.5	남남서	206.00	5.1	남동	133	23.7	1007.5	
2024/07/24 07:30:00	52.8	북	355	24.43	0.58	4.8	0.95	5.5	남서	226.00	6.3	남동	141	23.7	1007.9	
2024/07/24 08:00:00	53.9	북	356	24.59	0.57	4.6	1.11	4.5	남남서	193.00	5.2	남동	133	23.6	1007.7	
2024/07/24 08:30:00	61.4	북북동	15	24.87	0.54	4.5	0.84	5.5	남남서	210.00	4.3	남동	134	23.9	1008.2	
2024/07/24 09:00:00	79.8	북북동	29	24.82	0.59	4.7	0.95	5.5	남남서	211.00	7.7	남남동	164	24.0	1008.1	
2024/07/24 09:30:00	68.8	북동	35	24.75	0.54	4.8	0.84	6.0	남남서	212.00	5.8	남남동	162	24.4	1008.1	
2024/07/24 10:00:00	90.4	북동	35	24.75	0.57	4.8	0.99	4.0	남남서	206.00	5.4	남	170	24.4	1007.7	
2024/07/24 10:30:00	89.9	북동	38	24.84	0.58	4.8	1.37	3.5	남남서	208.00	6.5	남	176	24.9	1007.8	
2024/07/24 11:00:00	108.7	북동	35	24.90	0.58	5.1	1.15	5.0	남남서	201.00	5.9	남남동	168	25.0	1008.2	
2024/07/24 11:30:00	116.7	북동	34	24.89	0.54	4.7	0.92	4.5	남서	219.00	3.8	남	183	25.1	1008.1	
2024/07/24 12:00:00	131.1	북북동	32	25.30	0.57	4.6	0.91	4.5	남남서	205.00	5.5	남	180	25.2	1007.7	
2024/07/24 12:30:00	143.2	북동	39	25.04	0.57	4.8	0.81	4.5	서	271.00	8.8	남	189	25.1	1007.8	
2024/07/24 13:00:00	144.1	북동	51	24.84	0.55	4.6	0.83	3.0	남남서	211.00	7.6	남	184	25.1	1008.0	
2024/07/24 13:30:00	141.8	북동	53	24.72	0.61	4.6	1.05	5.0	남남서	193.00	6.5	남	184	25.0	1008.4	
2024/07/24 14:00:00	139.6	북동	56	24.86	0.67	4.5	1.21	4.5	남남서	202.00	6.0	남남서	192	25.2	1008.2	
2024/07/24 14:30:00	142.1	동북동	62	24.79	0.56	4.2	0.89	6.0	남남서	192.00	0.9	남서	233	25.2	1007.1	
2024/07/24 15:00:00	128.9	동북동	66	24.87	0.62	4.4	1.01	3.5	남남서	197.00	9.3	남남서	206	25.5	1006.1	
2024/07/24 15:30:00	121.4	동북동	62	24.92	0.61	4.3	1.02	3.0	남남서	192.00	8.5	남남서	202	25.7	1006.3	
2024/07/24 16:00:00	120.3	동북동	61	24.84	0.73	3.6	1.19	3.0	북동	40.00	9.4	남남서	203	25.7	1006.2	
2024/07/24 16:30:00	104.1	동북동	72	24.66	0.81	3.5	1.32	4.0	북동	36.00	9.6	남남서	204	25.7	1006.2	
2024/07/24 17:00:00	93.9	동북동	77	24.45	0.90	3.4	1.58	3.5	동	79.00	10.1	남남서	202	25.6	1006.4	
2024/07/24 17:30:00	73.2	동	79	24.54	0.90	3.6	1.56	3.5	남	175.00	8.3	남남서	210	25.8	1006.3	
2024/07/24 18:00:00	68.7	동	93	24.61	0.86	3.8	1.59	4.0	남남서	195.00	5.7	서남서	239	25.5	1006.0	
2024/07/24 18:30:00	61.9	동남동	109	24.65	0.78	4.2	1.40	5.0	남	180.00	5.2	서	260	24.5	1006.1	
2024/07/24 19:00:00	49.1	동남동	112	24.67	0.80	4.5	1.32	4.0	남남서	203.00	4.2	서남서	253	24.7	1006.3	
2024/07/24 19:30:00	61.1	남동	134	24.73	0.72	4.5	1.31	4.5	남남서	193.00	3.1	남서	221	24.8	1006.6	
2024/07/24 20:00:00	51.7	남남동	150	24.49	0.65	4.8	1.09	5.0	남서	228.00	2.4	남남서	209	25.0	1006.8	
2024/07/24 20:30:00	23.4	남동	132	24.32	0.59	5.2	0.90	5.5	남남서	201.00	3.1	남남서	212	25.1	1006.9	
2024/07/24 21:00:00	27.3	남동	127	24.07	0.51	5.5	0.88	6.0	남남서	208.00	3.3	남남서	194	25.0	1007.3	
2024/07/24 21:30:00	19.6	동	87	23.86	0.53	5.6	0.93	5.5	남남서	210.00	3.1	남	187	25.0	1007.4	
2024/07/24 22:00:00	22.9	동남동	113	23.76	0.56	5.9	0.96	4.5	남남서	207.00	2.8	남남서	198	25.0	1007.6	
2024/07/24 22:30:00	39.9	동남동	109	23.73	0.60	5.7	1.02	5.5	남서	236.00	2.8	남남서	201	24.9	1007.9	
2024/07/24 23:00:00	48.0	동남동	106	23.73	0.61	6.0	0.86	6.0	남남서	208.00	3.3	남남서	209	24.7	1007.9	
2024/07/24 23:30:00	47.4	동	95	23.21	0.59	6.0	0.88	5.5	남남서	212.00	3.0	남서	214	24.4	1007.9	
2024/07/25 00:00:00	38.2	동	91	22.61	0.59	5.8	0.93	7.0	남남서	205.00	2.3	서남서	248	24.1	1007.8	
2024/07/25 00:30:00	49.3	동	92	22.48	0.60	5.9	0.96	4.5	남남서	204.00	2.8	남남서	213	24.0	1007.8	
2024/07/25 01:00:00	45.2	동북동	70	22.55	0.63	6.1	1.24	5.0	남서	217.00	2.6	남서	218	23.9	1007.7	
2024/07/25 01:30:00	60.3	동북동	65	22.99	0.64	5.9	1.04	6.5	남남서	207.00	2.9	남서	229	23.9	1007.7	
2024/07/25 02:00:00	73.9	동북동	66	23.07	0.65	6.2	0.94	7.5	남남서	206.00	2.2	서남서	249	23.4	1007.8	
2024/07/25 02:30:00	89.7	동북동	70	23.22	0.65	6.9	1.06	9.0	남	186.00	2.0	서북서	282	23.0	1008.0	
2024/07/25 03:00:00	83.2	동북동	64	23.04	0.67	6.7	1.23	9.5	남남서	192.00	2.6	서	265	23.8	1008.1	
2024/07/25 03:30:00	89.3	동북동	64	23.03	0.74	6.5	1.18	8.0	남남서	196.00	2.8	남서	221	24.0	1007.5	
2024/07/25 04:00:00	81.2	동북동	57	23.42	0.79	6.5	1.39	11.0	남	187.00	2.3	남서	228	23.9	1007.3	
2024/07/25 04:30:00	76.1	북동	55	23.45	0.75	6.8	1.16	11.5	남남서	194.00	2.8	남서	221	23.7	1007.5	
2024/07/25 05:00:00	76.8	북	9	24.00	0.73	6.9	1.15	6.5	남	190.00	2.5	남서	221	23.6	1007.6	
2024/07/25 05:30:00	79.9	북	356	24.28	0.72	6.8	1.19	9.0	남	183.00	2.2	남서	228	23.7	1007.5	
2024/07/25 06:00:00	79.0	북	359	24.29	0.68	6.0	1.21	6.0	남서	218.00	2.0	남남서	207	24.1	1007.6	
2024/07/25 06:30:00	81.0	북북동	16	24.33	0.72	7.3	1.28	6.0	남남서	194.00	1.2	남서	222	24.1	1007.7	
2024/07/25 07:00:00	69.7	북북동	31	24.44	0.70	7.4	1.13	8.0	남남서	195.00	0.8	북서	312	23.9	1008.0	
2024/07/25 07:30:00	66.8	북북동	26	24.53	0.67	7.8	1.00	4.5	남남서	203.00	1.0	북북동	13	24.0	1008.1	
2024/07/25 08:00:00	68.0	북동	37	24.80	0.71	8.2	1.00	9.0	남남서	200.00	0.8	북	8	24.3	1008.1	
2024/07/25 08:30:00	77.8	북동	40	24.43	0.65	8.3	0.92	13.0	남남서	196.00	0.8	북북서	328	25.5	1008.3	
2024/07/25 09:00:00	78.1	북동	45	24.37	0.75	8.5	1.16	9.5	남남서	195.00	0.8	북북서	338	25.2	1008.4	
2024/07/25 09:30:00	92.2	북동	54	23.92	0.77	8.6	1.16	11.0	남남서	198.00	0.6	서북서	303	26.0	1008.6	
2024/07/25 10:00:00	91.5	동북동	65	23.58	0.76	8.5	1.30	9.5	남남서	201.00	0.6	북서	322	27.0	1008.7	
2024/07/25 10:30:00	125.9	동	98	24.07	0.76	9.3	1.11	11.0	남남서	198.00	0.2	북북서	336	29.0	1008.9	
2024/07/25 11:00:00	187.1	동	81	25.60	0.71	8.6	0.91	11.5	남남서	193.00	0.6	북북동	20	29.4	1008.9	
2024/07/25 11:30:00	118.3	북동	51	25.43	0.79	8.5	1.24	9.5	남남서	199.00	0.7	북북서	340	28.6	1008.8	
2024/07/25 12:00:00	122.5	동북동	60	25.73	0.88	9.1	1.52	10.5	남남서	205.00	0.5	북북서	330	29.5	1008.7	
2024/07/25 12:30:00	125.2	동북동	58	25.88	0.87	9.2	1.27	11.0	남남서	198.00	0.3	북동	38	31.1	1008.7	
2024/07/25 13:00:00	119.8	북동	55	25.73	1.12	9.8	1.52	9.5	남남서	199.00	1.0	동	84	29.8	1008.6	
2024/07/25 13:30:00	108.8	동북동	68	26.52	1.19	9.9	1.68	11.5	남남서	194.00	1.9	동남동	103	28.5	1008.6	
2024/07/25 14:00:00	111.2	동북동	59	26.60	1.19	9.5	1.71	9.0	남남서	197.00	1.7	동남동	103	28.2	1008.7	
2024/07/25 14:30:00	101.7	동북동	60	26.54	1.23	9.4	1.84	10.0	남남서	198.00	1.8	동남동	115	28.3	1008.7	
2024/07/25 15:00:00	98.5	동북동	62	27.18	1.24	9.6	1.79	10.5	남남서	203.00	1.7	동남동	107	28.6	1008.5	
2024/07/25 15:30:00	98.1	동북동	68	26.64	1.38	9.5	2.10	10.0	남남서	206.00	1.2	동남동	121	29.1	1008.2	
2024/07/25 16:00:00	80.2	동북동	70	26.86	1.18	9.1	2.02	8.0	남남서	196.00	0.8	동	86	29.7	1008.1	
